id,score_date,current_arr,team_plus,pro_plus,ent_plus,csat_score,num_low_sev_outages,num_high_sev_outages,num_tickets_deflected,customer_age_quarters,product_counts,crm_employee_range,region_emea,region_apac,region_amer,region_latam,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,future_arr,current_arr.1,max_seats,agent_utilization,seat_utilization,churn,arr_change_percentage,log_current_arr,log_future_arr,customer_age_years,sev_outages_ratio,total_outages,log_max_seats,csat_score_normalized
JMAN_2459144,2023-02-24,4104.0,1,0,0,0,0,0,0,17,3,Oct-49,1,0,0,0,0,1,0,0,0,4560.0,4104.0,18.0,0.058823529,0.944444444,0,11.11111111111111,8.31996102188653,8.4252971767117,68,0.0,0,2.9444389791664403,0.0
JMAN_9810546,2023-01-20,35807.64,1,1,0,50,9,0,0,26,1,5000+,0,0,1,0,0,1,0,1,0,23760.0,35807.64,45.0,0.095238095,0.933333333,1,-33.6454454971062,10.485944484052913,10.075800860133013,104,0.0,9,3.828641396489095,0.5
JMAN_2461321,2023-03-24,1188.0,1,1,0,0,8,0,0,13,1,Oct-49,1,0,0,0,0,1,0,0,0,1188.0,1188.0,1.0,1.0,1.0,0,0.0,7.080867896690782,7.080867896690782,52,0.0,8,0.6931471805599453,0.0
JMAN_10303029,2023-01-13,41400.0,1,1,1,0,6,0,0,8,1,250 - 499,0,0,1,0,0,1,1,0,0,41400.0,41400.0,23.0,0.304347826,1.0,0,0.0,10.63106031411106,10.63106031411106,32,0.0,6,3.1780538303479458,0.0
JMAN_2457086,2023-03-17,2856.0,1,1,0,0,11,0,0,17,3,50 - 99,0,0,1,0,1,0,0,0,0,3672.0,2856.0,7.0,0.0,1.0,0,28.57142857142857,7.957527402230773,8.208764045819667,68,0.0,11,2.0794415416798357,0.0
JMAN_2478859,2023-01-13,1368.0,1,0,0,0,9,0,0,17,3,50 - 99,0,0,1,0,1,0,0,0,0,1596.0,1368.0,6.0,0.333333333,1.0,0,16.666666666666664,7.221835825288449,7.3758821482150125,68,0.0,9,1.9459101490553132,0.0
JMAN_10078002,2023-03-10,21384.0,1,1,0,80,9,0,0,10,1,5000+,0,0,1,0,0,1,1,0,0,22572.0,21384.0,18.0,0.1875,0.888888889,0,5.555555555555555,9.970445020661009,10.024509780783578,40,0.0,9,2.9444389791664403,0.8
JMAN_9839217,2023-03-10,3072.0,1,1,0,100,0,0,0,11,3,01-Sep,1,0,0,0,0,1,0,0,0,3072.0,3072.0,4.0,0.25,1.0,0,0.0,8.030409562130485,8.030409562130485,44,0.0,0,1.6094379124341003,1.0
JMAN_9387901,2023-01-13,456.0,1,0,0,0,6,1,0,13,5,500 - 999,0,0,1,0,0,1,0,1,0,456.0,456.0,1.0,0.0,1.0,1,0.0,6.124683390894205,6.124683390894205,52,0.14285714285714285,7,0.6931471805599453,0.0
JMAN_2460501,2023-03-10,31392.0,1,1,0,0,0,0,1,17,3,100 - 249,0,0,1,0,1,0,0,0,0,40032.0,31392.0,24.0,0.458333333,1.0,0,27.522935779816514,10.354340217107467,10.597459392970629,68,0.0,0,3.2188758248682006,0.0
JMAN_11272416,2023-01-27,9600.0,1,1,0,0,8,0,21,5,1,100 - 249,0,0,1,0,1,0,0,0,0,9600.0,9600.0,10.0,0.0,1.0,0,0.0,9.169622538697624,9.169622538697624,20,0.0,8,2.3978952727983707,0.0
JMAN_9022859,2023-03-03,228.0,1,0,0,0,10,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0,0.0,5.43372200355424,5.43372200355424,68,0.0,10,0.6931471805599453,0.0
JMAN_2439655,2023-03-31,60.0,0,0,0,0,7,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0,0.0,4.110873864173311,4.110873864173311,68,0.0,7,0.6931471805599453,0.0
JMAN_10190396,2023-02-24,18960.0,1,1,0,0,15,1,0,7,1,250 - 499,0,1,0,0,0,1,1,0,0,0.0,18960.0,20.0,0.214285714,0.7,1,-100.0,9.850139517034204,0.0,28,0.0625,16,3.044522437723423,0.0
JMAN_9552552,2023-01-20,2367.0,1,1,0,0,0,0,0,12,5,Oct-49,1,0,0,0,0,1,0,0,0,0.0,2367.0,1.0,0.0,1.0,1,-100.0,7.769800996003896,0.0,48,0.0,0,0.6931471805599453,0.0
JMAN_14142262,2023-01-20,4313.52,1,1,0,100,0,0,24,2,1,01-Sep,1,0,0,0,0,1,0,0,0,4502.88,4313.52,3.0,0.666666667,1.0,0,4.389918210649299,8.369741357468966,8.412694526480582,8,0.0,0,1.3862943611198906,1.0
JMAN_9275311,2023-01-06,300.0,1,0,0,0,4,0,0,16,5,01-Sep,0,0,1,0,1,0,0,0,0,300.0,300.0,1.0,0.0,1.0,0,0.0,5.707110264748875,5.707110264748875,64,0.0,4,0.6931471805599453,0.0
JMAN_9003648,2023-01-20,2136.0,1,1,0,0,7,0,9,16,6,100 - 249,0,0,1,0,1,0,0,0,0,2136.0,2136.0,2.0,0.0,1.0,0,0.0,7.667158255319148,7.667158255319148,64,0.0,7,1.0986122886681098,0.0
JMAN_476335,2023-02-17,1128.0,1,1,0,0,11,1,0,17,5,100 - 249,1,0,0,0,1,0,0,0,0,1128.0,1128.0,1.0,0.5,1.0,0,0.0,7.029087564149662,7.029087564149662,68,0.08333333333333333,12,0.6931471805599453,0.0
JMAN_11126390,2023-02-17,6144.0,1,1,0,0,9,1,0,6,3,250 - 499,0,0,0,1,0,1,1,0,0,7008.0,6144.0,8.0,0.125,1.0,0,14.0625,8.723394022000136,8.854950316500325,24,0.1,10,2.1972245773362196,0.0
JMAN_9043466,2023-02-24,20923.08,1,1,1,100,0,0,0,17,4,250 - 499,1,0,0,0,0,1,1,0,0,21844.68,20923.08,9.0,0.0,1.0,0,4.404705234602164,9.948655927843927,9.991758469305728,68,0.0,0,2.302585092994046,1.0
JMAN_2328487,2023-03-03,318.48,0,0,0,0,7,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,330.96,318.48,5.0,0.0,0.8,0,3.9186134137151343,5.766694674049188,5.805014479730247,68,0.0,7,1.791759469228055,0.0
JMAN_18354320,2023-03-24,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0,0.0,5.1298987149230735,5.1298987149230735,68,0.0,0,0.6931471805599453,0.0
JMAN_9004984,2023-01-27,60.0,0,0,0,0,8,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0,0.0,4.110873864173311,4.110873864173311,68,0.0,8,0.6931471805599453,0.0
JMAN_10967092,2023-03-03,2124.0,1,0,0,0,0,0,0,17,1,Oct-49,0,0,1,0,0,1,0,0,0,2484.0,2124.0,3.0,0.0,1.0,0,16.94915254237288,7.661527081358517,7.818027938530729,68,0.0,0,1.3862943611198906,0.0
JMAN_9999715,2023-02-24,10620.0,1,1,0,0,0,0,0,10,5,Oct-49,0,0,1,0,0,1,0,0,0,10620.0,10620.0,15.0,0.0,0.866666667,0,0.0,9.27058845232154,9.27058845232154,40,0.0,0,2.772588722239781,0.0
JMAN_2458864,2023-01-20,912.0,1,0,0,0,0,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,912.0,912.0,4.0,0.0,1.0,0,0.0,6.816735880594968,6.816735880594968,68,0.0,0,1.6094379124341003,0.0
JMAN_12791979,2023-01-13,1764.0,1,0,0,0,0,0,0,4,1,Oct-49,0,0,1,0,0,1,0,0,0,588.0,1764.0,3.0,0.0,0.666666667,1,-66.66666666666666,7.475905969367397,6.3784261836515865,16,0.0,0,1.3862943611198906,0.0
JMAN_9008035,2023-02-24,6169.44,1,1,0,100,0,0,0,14,2,Oct-49,1,0,0,0,0,1,0,0,0,0.0,6169.44,9.0,0.0,1.0,1,-100.0,8.727525427160685,0.0,56,0.0,0,2.302585092994046,1.0
JMAN_9008035,2023-01-27,6110.88,1,1,0,100,0,0,0,14,2,Oct-49,1,0,0,0,0,1,0,0,0,0.0,6110.88,9.0,0.0,1.0,1,-100.0,8.717989697145763,0.0,56,0.0,0,2.302585092994046,1.0
JMAN_9203571,2023-03-17,5364.0,1,1,1,0,10,0,0,15,4,500 - 999,0,0,0,1,0,1,1,0,0,0.0,5364.0,3.0,0.0,1.0,1,-100.0,8.587651655064798,0.0,60,0.0,10,1.3862943611198906,0.0
JMAN_14450264,2023-03-24,3792.0,1,1,0,100,0,0,4,6,1,Oct-49,0,0,1,0,0,1,0,0,0,4272.0,3792.0,4.0,0.0,0.25,0,12.658227848101266,8.2409125416889,8.360071435644025,24,0.0,0,1.6094379124341003,1.0
JMAN_9669396,2023-02-03,22500.0,1,1,0,100,10,0,0,11,1,Oct-49,0,0,1,0,0,1,0,0,0,26820.0,22500.0,15.0,0.230769231,0.866666667,0,19.2,10.021315031649332,10.196940441748334,44,0.0,10,2.772588722239781,1.0
JMAN_12472512,2023-02-24,5940.0,1,1,0,0,0,0,0,3,1,Oct-49,0,0,1,0,0,1,0,0,0,5940.0,5940.0,5.0,0.0,0.8,0,0.0,8.689632748355741,8.689632748355741,12,0.0,0,1.791759469228055,0.0
JMAN_9003424,2023-02-17,12412.2,1,1,1,0,0,0,36,17,1,100 - 249,1,0,0,0,1,0,0,0,0,12961.32,12412.2,7.0,0.714285714,1.0,0,4.42403441775027,9.426515701526647,9.469801966231147,68,0.0,0,2.0794415416798357,0.0
JMAN_9023808,2023-01-13,660.0,0,0,0,0,5,0,0,17,4,50 - 99,1,0,0,0,1,0,0,0,0,720.0,660.0,11.0,0.363636364,1.0,0,9.090909090909092,6.493753839851686,6.580639137284949,68,0.0,5,2.4849066497880004,0.0
JMAN_9327351,2023-02-10,3528.0,1,1,0,0,12,0,0,15,3,50 - 99,0,0,1,0,1,0,0,0,0,3960.0,3528.0,6.0,0.0,1.0,0,12.244897959183673,8.16876982367527,8.284251797621916,60,0.0,12,1.9459101490553132,0.0
JMAN_18410807,2023-01-20,2100.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,2100.0,2100.0,5.0,0.0,0.0,0,0.0,7.650168700845001,7.650168700845001,68,0.0,0,1.791759469228055,0.0
JMAN_2437417,2023-03-17,2472.0,1,1,0,0,0,0,12,17,7,01-Sep,1,0,0,0,0,1,0,0,0,2832.0,2472.0,2.0,0.5,1.0,0,14.563106796116504,7.813187267521416,7.949091499830517,68,0.0,0,1.0986122886681098,0.0
JMAN_9021938,2023-03-24,4296.0,1,1,1,0,0,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,5256.0,4296.0,2.0,0.0,1.0,0,22.3463687150838,8.365672383774996,8.567315800819449,68,0.0,0,1.0986122886681098,0.0
JMAN_2458020,2023-03-17,26495.64,1,1,0,100,0,0,0,17,4,50 - 99,1,0,0,0,1,0,0,0,0,35440.92,26495.64,24.0,0.105263158,0.791666667,0,33.76132827891683,10.184773211482641,10.475650579323782,68,0.0,0,3.2188758248682006,1.0
JMAN_13993883,2023-01-06,11466.12,1,1,0,0,0,0,11,2,1,100 - 249,1,0,0,0,1,0,0,0,0,19327.32,11466.12,12.0,0.166666667,1.0,0,68.56024531402078,9.347239088795618,9.869326656888878,8,0.0,0,2.5649493574615367,0.0
JMAN_9071046,2023-01-13,4086.6,1,0,0,0,2,0,0,15,1,01-Sep,0,1,0,0,1,0,0,0,0,4086.6,4086.6,8.0,0.428571429,0.875,0,0.0,8.315713279738054,8.315713279738054,60,0.0,2,2.1972245773362196,0.0
JMAN_9026440,2023-02-17,1480.56,1,1,0,100,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,1509.24,1480.56,3.0,0.0,1.0,0,1.9371048792348886,7.300850865687294,7.3200238575766345,68,0.0,0,1.3862943611198906,1.0
JMAN_2463960,2023-03-31,217.92,1,0,0,0,5,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,228.36,217.92,1.0,0.0,1.0,0,4.790748898678427,5.388706366275717,5.435292821575114,68,0.0,5,0.6931471805599453,0.0
JMAN_10364413,2023-03-17,60.0,0,0,0,0,10,0,0,9,2,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,1.0,1.0,0,0.0,4.110873864173311,4.110873864173311,36,0.0,10,0.6931471805599453,0.0
JMAN_2449317,2023-01-13,720.0,1,1,0,0,2,0,0,16,4,01-Sep,0,1,0,0,1,0,0,0,0,720.0,720.0,3.0,0.0,1.0,0,0.0,6.580639137284949,6.580639137284949,64,0.0,2,1.3862943611198906,0.0
JMAN_2473478,2023-03-31,6369.72,1,0,0,0,0,0,0,17,5,Oct-49,1,0,0,0,1,0,0,0,0,6524.52,6369.72,20.0,0.052631579,0.95,0,2.430248111376955,8.759467772006134,8.783475922502127,68,0.0,0,3.044522437723423,0.0
JMAN_2439200,2023-03-03,63.72,0,0,0,0,18,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,66.24,63.72,1.0,0.0,1.0,0,3.954802259887,4.170070272750237,4.208268308540415,68,0.05263157894736842,19,0.6931471805599453,0.0
JMAN_2452274,2023-01-13,493.8,1,0,0,0,5,0,0,16,5,01-Sep,1,0,0,0,0,1,0,0,0,515.4,493.8,2.0,0.0,1.0,0,4.374240583232071,6.204153640518333,6.246881658972487,64,0.0,5,1.0986122886681098,0.0
JMAN_18391348,2023-02-03,840.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,840.0,840.0,2.0,0.0,0.0,0,0.0,6.734591659972948,6.734591659972948,68,0.0,0,1.0986122886681098,0.0
JMAN_2476016,2023-03-24,8916.0,1,1,0,0,10,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,108.0,8916.0,8.0,0.25,1.0,1,-98.78869448183042,9.095714846134879,4.6913478822291435,68,0.0,10,2.1972245773362196,0.0
JMAN_2453701,2023-03-10,3057.48,1,1,1,0,0,0,25,17,3,250 - 499,1,0,0,0,0,1,1,0,0,4384.56,3057.48,5.0,0.0,1.0,0,43.40437222810943,8.02567333950806,8.38607260474808,68,0.0,0,1.791759469228055,0.0
JMAN_11265556,2023-03-10,6468.0,1,0,0,0,6,0,0,17,1,250 - 499,0,1,0,0,0,1,1,0,0,6468.0,6468.0,11.0,0.0,0.636363636,0,0.0,8.774776816043985,8.774776816043985,68,0.0,6,2.4849066497880004,0.0
JMAN_2468805,2023-03-17,324.0,0,0,0,0,14,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,396.0,324.0,3.0,0.0,1.0,0,22.22222222222222,5.783825182329737,5.983936280687191,68,0.0,14,1.3862943611198906,0.0
JMAN_11200796,2023-03-17,5737.8,1,1,0,0,14,0,0,14,1,Oct-49,1,0,0,0,0,1,0,0,1,6774.6,5737.8,5.0,0.4,1.0,0,18.06964341733766,8.655005408224236,8.821083202712227,56,0.0,14,1.791759469228055,0.0
JMAN_11118444,2023-01-27,16380.0,1,1,0,100,8,0,0,6,1,Oct-49,0,0,0,1,0,1,0,0,0,0.0,16380.0,15.0,0.111111111,0.6,1,-100.0,9.703877405604631,0.0,24,0.0,8,2.772588722239781,1.0
JMAN_9023120,2023-03-10,1308.0,1,1,0,100,8,0,0,12,2,Oct-49,0,0,1,0,0,1,0,0,0,1668.0,1308.0,1.0,0.0,1.0,0,27.522935779816514,7.1770187659099,7.419979923661835,48,0.0,8,0.6931471805599453,1.0
JMAN_9383192,2023-03-10,1452.0,1,1,0,0,8,0,0,14,2,Oct-49,0,0,1,0,0,1,0,0,0,0.0,1452.0,1.0,0.0,1.0,1,-100.0,7.2813856635702825,0.0,56,0.0,8,0.6931471805599453,0.0
JMAN_9803968,2023-03-17,2700.0,1,0,0,0,9,0,0,11,5,Oct-49,0,0,1,0,0,1,0,0,0,2700.0,2700.0,9.0,0.0,1.0,0,0.0,7.901377353792616,7.901377353792616,44,0.0,9,2.302585092994046,0.0
JMAN_9031290,2023-01-13,1500.0,1,0,0,100,6,0,0,12,6,01-Sep,0,0,1,0,0,1,0,0,0,1500.0,1500.0,5.0,0.0,1.0,0,0.0,7.313886831633462,7.313886831633462,48,0.0,6,1.791759469228055,1.0
JMAN_9029087,2023-03-10,9540.0,1,1,1,0,10,0,0,17,6,50 - 99,0,0,1,0,1,0,0,0,0,0.0,9540.0,5.0,0.0,1.0,1,-100.0,9.163353580751846,0.0,68,0.0,10,1.791759469228055,0.0
JMAN_2473827,2023-01-20,588.0,1,1,0,0,7,0,0,17,5,Oct-49,0,0,0,1,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0,0.0,6.3784261836515865,6.3784261836515865,68,0.0,7,0.6931471805599453,0.0
JMAN_9086153,2023-02-10,21480.0,1,1,1,50,10,0,0,15,5,500 - 999,0,1,0,0,0,1,1,0,0,0.0,21480.0,10.0,0.1,1.0,1,-100.0,9.974924102473977,0.0,60,0.0,10,2.3978952727983707,0.5
JMAN_9003408,2023-03-24,420.0,1,1,0,0,8,0,0,17,1,01-Sep,0,1,0,0,0,1,0,0,0,0.0,420.0,1.0,0.0,1.0,1,-100.0,6.042632833682381,0.0,68,0.0,8,0.6931471805599453,0.0
JMAN_9014366,2023-03-31,768.0,1,1,0,0,11,0,0,16,4,500 - 999,0,0,1,0,0,1,1,0,0,768.0,768.0,1.0,0.0,1.0,1,0.0,6.645090969505644,6.645090969505644,64,0.0,11,0.6931471805599453,0.0
JMAN_2448264,2023-02-24,9360.0,1,1,0,0,12,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,8424.0,9360.0,10.0,0.0,1.0,1,-10.0,9.144307401371744,9.038958755220563,68,0.0,12,2.3978952727983707,0.0
JMAN_9026918,2023-03-17,72.6,0,0,0,0,8,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,76.08,72.6,1.0,0.0,1.0,0,4.793388429752072,4.298645025734831,4.344843843546165,68,0.0,8,0.6931471805599453,0.0
JMAN_2463786,2023-01-27,1481.4,1,1,0,0,8,0,0,17,2,Oct-49,1,0,0,0,0,1,0,0,0,1819.32,1481.4,1.0,0.0,1.0,0,22.810854597002823,7.30141767497115,7.506767588791407,68,0.0,8,0.6931471805599453,0.0
JMAN_2461549,2023-01-20,5313.0,1,1,0,0,0,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,4607.28,5313.0,7.0,0.142857143,1.0,1,-13.282891022021461,8.57810012631976,8.435609964418566,68,0.0,0,2.0794415416798357,0.0
JMAN_2465336,2023-02-03,1259.76,1,1,1,0,0,0,0,17,6,1000 - 4999,1,0,0,0,0,1,0,0,1,1284.12,1259.76,1.0,0.0,1.0,0,1.9337016574585555,7.139469992712013,7.1586073781832,68,0.0,0,0.6931471805599453,0.0
JMAN_12472512,2023-02-10,5940.0,1,1,0,0,0,0,0,3,1,Oct-49,0,0,1,0,0,1,0,0,0,5940.0,5940.0,5.0,0.0,1.0,0,0.0,8.689632748355741,8.689632748355741,12,0.0,0,1.791759469228055,0.0
JMAN_2469170,2023-03-17,15354.12,1,1,1,100,0,0,0,17,5,Oct-49,1,0,0,0,1,0,0,0,0,16091.64,15354.12,5.0,0.4,1.0,0,4.803401302060936,9.639204247888346,9.68611730359376,68,0.0,0,1.791759469228055,1.0
JMAN_9037476,2023-02-03,3540.0,1,1,0,0,10,0,0,17,4,50 - 99,0,0,1,0,1,0,0,0,0,0.0,3540.0,10.0,0.0,1.0,1,-100.0,8.172164452111904,0.0,68,0.0,10,2.3978952727983707,0.0
JMAN_2464850,2023-03-10,2178.84,1,1,0,0,0,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,1933.56,2178.84,1.0,0.0,1.0,1,-11.257366305006341,7.687006758594214,7.567635189425936,68,0.0,0,0.6931471805599453,0.0
JMAN_2457464,2023-03-31,2700.0,1,0,0,0,0,0,0,15,5,01-Sep,1,0,0,0,0,1,0,0,0,2976.0,2700.0,9.0,0.0,1.0,0,10.222222222222223,7.901377353792616,7.998671361015776,60,0.0,0,2.302585092994046,0.0
JMAN_2447281,2023-02-03,2478.6,1,1,0,0,10,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,2916.0,2478.6,2.0,0.0,1.0,0,17.647058823529417,7.815852535827764,7.978310969867722,68,0.0,10,1.0986122886681098,0.0
JMAN_2457464,2023-01-27,2700.0,1,0,0,0,0,0,0,15,5,01-Sep,1,0,0,0,0,1,0,0,0,2928.0,2700.0,9.0,0.0,1.0,0,8.444444444444445,7.901377353792616,7.982416346827733,60,0.0,0,2.302585092994046,0.0
JMAN_2450157,2023-01-13,5808.0,1,1,0,0,9,0,0,16,5,100 - 249,0,0,1,0,1,0,0,0,0,5808.0,5808.0,3.0,0.0,1.0,0,0.0,8.667163717992533,8.667163717992533,64,0.0,9,1.3862943611198906,0.0
JMAN_9027650,2023-01-13,3768.0,1,0,0,0,5,0,0,15,5,100 - 249,0,1,0,0,1,0,0,0,0,0.0,3768.0,10.0,0.0,1.0,1,-100.0,8.234564993267135,0.0,60,0.0,5,2.3978952727983707,0.0
JMAN_9041676,2023-03-17,1968.0,1,0,0,0,11,0,0,17,6,Oct-49,0,0,1,0,0,1,0,0,0,0.0,1968.0,5.0,0.0,1.0,1,-100.0,7.585281078639126,0.0,68,0.0,11,1.791759469228055,0.0
JMAN_9014565,2023-03-31,228.0,1,0,0,0,7,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0,0.0,5.43372200355424,5.43372200355424,68,0.0,7,0.6931471805599453,0.0
JMAN_9036481,2023-02-24,1500.0,1,0,0,0,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,0.0,1500.0,5.0,0.4,1.0,1,-100.0,7.313886831633462,0.0,68,0.0,0,1.791759469228055,0.0
JMAN_9028070,2023-03-24,300.0,1,0,0,0,0,0,0,16,5,500 - 999,1,0,0,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0,0.0,5.707110264748875,5.707110264748875,64,0.0,0,0.6931471805599453,0.0
JMAN_2476152,2023-03-31,2295.12,1,1,0,0,5,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,2405.4,2295.12,2.0,1.0,1.0,0,4.804977517515433,7.7389760208820615,7.785887133755521,68,0.0,5,1.0986122886681098,0.0
JMAN_18057083,2023-02-03,168.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,0,1,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0,0.0,5.1298987149230735,5.1298987149230735,68,0.0,0,0.6931471805599453,0.0
JMAN_9035528,2023-02-03,912.0,1,0,0,0,10,0,0,16,5,1000 - 4999,0,0,0,1,1,0,0,0,0,912.0,912.0,4.0,0.0,1.0,0,0.0,6.816735880594968,6.816735880594968,64,0.0,10,1.6094379124341003,0.0
JMAN_2453581,2023-03-03,696.0,1,1,0,0,10,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,696.0,696.0,1.0,1.0,1.0,0,0.0,6.546785410760524,6.546785410760524,68,0.0,10,0.6931471805599453,0.0
JMAN_2473799,2023-03-31,217.92,1,0,0,0,11,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,456.72,217.92,1.0,0.0,1.0,0,109.58149779735686,5.388706366275717,6.126257643449514,68,0.0,11,0.6931471805599453,0.0
JMAN_2468805,2023-03-03,324.0,0,0,0,0,18,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,396.0,324.0,3.0,0.0,1.0,0,22.22222222222222,5.783825182329737,5.983936280687191,68,0.05263157894736842,19,1.3862943611198906,0.0
JMAN_2474070,2023-01-20,60.0,0,0,0,0,7,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0,0.0,4.110873864173311,4.110873864173311,68,0.0,7,0.6931471805599453,0.0
JMAN_11201598,2023-03-24,948.0,1,1,0,0,8,1,0,5,1,Oct-49,0,0,1,0,0,1,0,0,0,948.0,948.0,1.0,0.0,1.0,0,0.0,6.855408798609928,6.855408798609928,20,0.1111111111111111,9,0.6931471805599453,0.0
JMAN_2379983,2023-02-17,720.0,1,1,0,0,0,0,0,17,4,Oct-49,1,0,0,0,0,1,0,0,0,720.0,720.0,3.0,0.0,0.666666667,0,0.0,6.580639137284949,6.580639137284949,68,0.0,0,1.3862943611198906,0.0
JMAN_2457132,2023-02-03,42240.0,1,1,0,0,10,0,6,17,3,Oct-49,0,0,1,0,1,0,0,0,0,42240.0,42240.0,55.0,0.327272727,1.0,0,0.0,10.651146592342338,10.651146592342338,68,0.0,10,4.02535169073515,0.0
JMAN_18409956,2023-01-06,168.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0,0.0,5.1298987149230735,5.1298987149230735,64,0.0,0,0.6931471805599453,0.0
JMAN_18149360,2023-01-20,696.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,696.0,696.0,2.0,0.0,0.0,0,0.0,6.546785410760524,6.546785410760524,68,0.0,0,1.0986122886681098,0.0
JMAN_18149360,2023-01-13,696.0,1,1,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,696.0,696.0,2.0,0.0,0.0,0,0.0,6.546785410760524,6.546785410760524,64,0.0,0,1.0986122886681098,0.0
JMAN_17630843,2023-03-24,228.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,276.0,228.0,1.0,0.0,0.0,0,21.052631578947366,5.43372200355424,5.6240175061873385,68,0.0,0,0.6931471805599453,0.0
JMAN_9079368,2023-03-31,5232.0,1,1,0,0,11,0,0,16,3,01-Sep,0,0,1,0,1,0,0,0,0,6672.0,5232.0,4.0,0.25,1.0,0,27.522935779816514,8.562740006372207,8.805824812903607,64,0.0,11,1.6094379124341003,0.0
JMAN_10592358,2023-03-10,53400.0,1,1,0,100,10,0,0,8,1,Oct-49,0,0,1,0,1,0,0,0,0,57138.0,53400.0,50.0,0.0625,0.32,0,7.000000000000001,10.885584751364705,10.953242174756578,32,0.0,10,3.9318256327243257,1.0
JMAN_9034089,2023-03-10,1068.0,1,1,0,0,8,0,0,17,2,100 - 249,0,0,1,0,1,0,0,0,0,1068.0,1068.0,1.0,0.0,1.0,0,0.0,6.974478911025045,6.974478911025045,68,0.0,8,0.6931471805599453,0.0
JMAN_18354320,2023-01-20,168.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0,0.0,5.1298987149230735,5.1298987149230735,64,0.0,0,0.6931471805599453,0.0
JMAN_9747161,2023-03-24,5340.0,1,1,0,0,10,0,0,12,1,01-Sep,0,0,1,0,0,1,0,0,0,5340.0,5340.0,5.0,0.0,0.8,0,0.0,8.58316818033977,8.58316818033977,48,0.0,10,1.791759469228055,0.0
JMAN_9034647,2023-03-31,720.0,1,1,0,0,8,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,0.0,720.0,1.0,0.0,1.0,1,-100.0,6.580639137284949,0.0,68,0.0,8,0.6931471805599453,0.0
JMAN_9702646,2023-02-24,2904.0,1,1,0,0,9,1,0,12,2,01-Sep,0,0,1,0,0,1,0,0,0,3696.0,2904.0,2.0,0.0,1.0,0,27.27272727272727,7.974188669286011,8.215276958936633,48,0.1,10,1.0986122886681098,0.0
JMAN_9001490,2023-03-03,2640.0,1,1,0,0,11,0,0,17,4,01-Sep,0,0,1,0,1,0,0,0,0,2940.0,2640.0,5.0,0.0,1.0,1,11.363636363636363,7.878912912297133,7.9865049385539955,68,0.0,11,1.791759469228055,0.0
