id,score_date,current_arr,team_plus,pro_plus,ent_plus,csat_score,num_low_sev_outages,num_high_sev_outages,num_tickets_deflected,customer_age_quarters,product_counts,crm_employee_range,region_emea,region_apac,region_amer,region_latam,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,future_arr,current_arr.1,max_seats,agent_utilization,seat_utilization,churn
JMAN_9552552,2023-01-20,2367.0,1,1,0,0,0,0,0,12,5,Oct-49,1,0,0,0,0,1,0,0,0,0.0,2367.0,1.0,0.0,1.0,1
JMAN_14142262,2023-01-20,4313.52,1,1,0,100,0,0,24,2,1,01-Sep,1,0,0,0,0,1,0,0,0,4502.88,4313.52,3.0,0.666666667,1.0,0
JMAN_9275311,2023-01-06,300.0,1,0,0,0,4,0,0,16,5,01-Sep,0,0,1,0,1,0,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_9003648,2023-01-20,2136.0,1,1,0,0,7,0,9,16,6,100 - 249,0,0,1,0,1,0,0,0,0,2136.0,2136.0,2.0,0.0,1.0,0
JMAN_476335,2023-02-17,1128.0,1,1,0,0,11,1,0,17,5,100 - 249,1,0,0,0,1,0,0,0,0,1128.0,1128.0,1.0,0.5,1.0,0
JMAN_11126390,2023-02-17,6144.0,1,1,0,0,9,1,0,6,3,250 - 499,0,0,0,1,0,1,1,0,0,7008.0,6144.0,8.0,0.125,1.0,0
JMAN_9043466,2023-02-24,20923.08,1,1,1,100,0,0,0,17,4,250 - 499,1,0,0,0,0,1,1,0,0,21844.68,20923.08,9.0,0.0,1.0,0
JMAN_2328487,2023-03-03,318.48,0,0,0,0,7,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,330.96,318.48,5.0,0.0,0.8,0
JMAN_18354320,2023-03-24,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9004984,2023-01-27,60.0,0,0,0,0,8,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_10967092,2023-03-03,2124.0,1,0,0,0,0,0,0,17,1,Oct-49,0,0,1,0,0,1,0,0,0,2484.0,2124.0,3.0,0.0,1.0,0
JMAN_9999715,2023-02-24,10620.0,1,1,0,0,0,0,0,10,5,Oct-49,0,0,1,0,0,1,0,0,0,10620.0,10620.0,15.0,0.0,0.866666667,0
JMAN_2458864,2023-01-20,912.0,1,0,0,0,0,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,912.0,912.0,4.0,0.0,1.0,0
JMAN_12791979,2023-01-13,1764.0,1,0,0,0,0,0,0,4,1,Oct-49,0,0,1,0,0,1,0,0,0,588.0,1764.0,3.0,0.0,0.666666667,1
JMAN_9008035,2023-02-24,6169.44,1,1,0,100,0,0,0,14,2,Oct-49,1,0,0,0,0,1,0,0,0,0.0,6169.44,9.0,0.0,1.0,1
JMAN_9008035,2023-01-27,6110.88,1,1,0,100,0,0,0,14,2,Oct-49,1,0,0,0,0,1,0,0,0,0.0,6110.88,9.0,0.0,1.0,1
JMAN_9203571,2023-03-17,5364.0,1,1,1,0,10,0,0,15,4,500 - 999,0,0,0,1,0,1,1,0,0,0.0,5364.0,3.0,0.0,1.0,1
JMAN_14450264,2023-03-24,3792.0,1,1,0,100,0,0,4,6,1,Oct-49,0,0,1,0,0,1,0,0,0,4272.0,3792.0,4.0,0.0,0.25,0
JMAN_9669396,2023-02-03,22500.0,1,1,0,100,10,0,0,11,1,Oct-49,0,0,1,0,0,1,0,0,0,26820.0,22500.0,15.0,0.230769231,0.866666667,0
JMAN_12472512,2023-02-24,5940.0,1,1,0,0,0,0,0,3,1,Oct-49,0,0,1,0,0,1,0,0,0,5940.0,5940.0,5.0,0.0,0.8,0
JMAN_9003424,2023-02-17,12412.2,1,1,1,0,0,0,36,17,1,100 - 249,1,0,0,0,1,0,0,0,0,12961.32,12412.2,7.0,0.714285714,1.0,0
JMAN_9023808,2023-01-13,660.0,0,0,0,0,5,0,0,17,4,50 - 99,1,0,0,0,1,0,0,0,0,720.0,660.0,11.0,0.363636364,1.0,0
JMAN_9327351,2023-02-10,3528.0,1,1,0,0,12,0,0,15,3,50 - 99,0,0,1,0,1,0,0,0,0,3960.0,3528.0,6.0,0.0,1.0,0
JMAN_18410807,2023-01-20,2100.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,2100.0,2100.0,5.0,0.0,0.0,0
JMAN_2437417,2023-03-17,2472.0,1,1,0,0,0,0,12,17,7,01-Sep,1,0,0,0,0,1,0,0,0,2832.0,2472.0,2.0,0.5,1.0,0
JMAN_9021938,2023-03-24,4296.0,1,1,1,0,0,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,5256.0,4296.0,2.0,0.0,1.0,0
JMAN_2458020,2023-03-17,26495.64,1,1,0,100,0,0,0,17,4,50 - 99,1,0,0,0,1,0,0,0,0,35440.92,26495.64,24.0,0.105263158,0.791666667,0
JMAN_13993883,2023-01-06,11466.12,1,1,0,0,0,0,11,2,1,100 - 249,1,0,0,0,1,0,0,0,0,19327.32,11466.12,12.0,0.166666667,1.0,0
JMAN_9071046,2023-01-13,4086.6,1,0,0,0,2,0,0,15,1,01-Sep,0,1,0,0,1,0,0,0,0,4086.6,4086.6,8.0,0.428571429,0.875,0
JMAN_9026440,2023-02-17,1480.56,1,1,0,100,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,1509.24,1480.56,3.0,0.0,1.0,0
JMAN_2463960,2023-03-31,217.92,1,0,0,0,5,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,228.36,217.92,1.0,0.0,1.0,0
JMAN_10364413,2023-03-17,60.0,0,0,0,0,10,0,0,9,2,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,1.0,1.0,0
JMAN_2449317,2023-01-13,720.0,1,1,0,0,2,0,0,16,4,01-Sep,0,1,0,0,1,0,0,0,0,720.0,720.0,3.0,0.0,1.0,0
JMAN_2473478,2023-03-31,6369.72,1,0,0,0,0,0,0,17,5,Oct-49,1,0,0,0,1,0,0,0,0,6524.52,6369.72,20.0,0.052631579,0.95,0
JMAN_2439200,2023-03-03,63.72,0,0,0,0,18,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,66.24,63.72,1.0,0.0,1.0,0
JMAN_2452274,2023-01-13,493.8,1,0,0,0,5,0,0,16,5,01-Sep,1,0,0,0,0,1,0,0,0,515.4,493.8,2.0,0.0,1.0,0
JMAN_18391348,2023-02-03,840.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,840.0,840.0,2.0,0.0,0.0,0
JMAN_2476016,2023-03-24,8916.0,1,1,0,0,10,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,108.0,8916.0,8.0,0.25,1.0,1
JMAN_2453701,2023-03-10,3057.48,1,1,1,0,0,0,25,17,3,250 - 499,1,0,0,0,0,1,1,0,0,4384.56,3057.48,5.0,0.0,1.0,0
JMAN_11265556,2023-03-10,6468.0,1,0,0,0,6,0,0,17,1,250 - 499,0,1,0,0,0,1,1,0,0,6468.0,6468.0,11.0,0.0,0.636363636,0
JMAN_2468805,2023-03-17,324.0,0,0,0,0,14,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,396.0,324.0,3.0,0.0,1.0,0
JMAN_11200796,2023-03-17,5737.8,1,1,0,0,14,0,0,14,1,Oct-49,1,0,0,0,0,1,0,0,1,6774.6,5737.8,5.0,0.4,1.0,0
JMAN_11118444,2023-01-27,16380.0,1,1,0,100,8,0,0,6,1,Oct-49,0,0,0,1,0,1,0,0,0,0.0,16380.0,15.0,0.111111111,0.6,1
JMAN_9023120,2023-03-10,1308.0,1,1,0,100,8,0,0,12,2,Oct-49,0,0,1,0,0,1,0,0,0,1668.0,1308.0,1.0,0.0,1.0,0
JMAN_9383192,2023-03-10,1452.0,1,1,0,0,8,0,0,14,2,Oct-49,0,0,1,0,0,1,0,0,0,0.0,1452.0,1.0,0.0,1.0,1
JMAN_9803968,2023-03-17,2700.0,1,0,0,0,9,0,0,11,5,Oct-49,0,0,1,0,0,1,0,0,0,2700.0,2700.0,9.0,0.0,1.0,0
JMAN_9031290,2023-01-13,1500.0,1,0,0,100,6,0,0,12,6,01-Sep,0,0,1,0,0,1,0,0,0,1500.0,1500.0,5.0,0.0,1.0,0
JMAN_9029087,2023-03-10,9540.0,1,1,1,0,10,0,0,17,6,50 - 99,0,0,1,0,1,0,0,0,0,0.0,9540.0,5.0,0.0,1.0,1
JMAN_2473827,2023-01-20,588.0,1,1,0,0,7,0,0,17,5,Oct-49,0,0,0,1,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0
JMAN_9086153,2023-02-10,21480.0,1,1,1,50,10,0,0,15,5,500 - 999,0,1,0,0,0,1,1,0,0,0.0,21480.0,10.0,0.1,1.0,1
JMAN_9003408,2023-03-24,420.0,1,1,0,0,8,0,0,17,1,01-Sep,0,1,0,0,0,1,0,0,0,0.0,420.0,1.0,0.0,1.0,1
JMAN_9014366,2023-03-31,768.0,1,1,0,0,11,0,0,16,4,500 - 999,0,0,1,0,0,1,1,0,0,768.0,768.0,1.0,0.0,1.0,1
JMAN_2448264,2023-02-24,9360.0,1,1,0,0,12,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,8424.0,9360.0,10.0,0.0,1.0,1
JMAN_9026918,2023-03-17,72.6,0,0,0,0,8,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,76.08,72.6,1.0,0.0,1.0,0
JMAN_2463786,2023-01-27,1481.4,1,1,0,0,8,0,0,17,2,Oct-49,1,0,0,0,0,1,0,0,0,1819.32,1481.4,1.0,0.0,1.0,0
JMAN_2461549,2023-01-20,5313.0,1,1,0,0,0,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,4607.28,5313.0,7.0,0.142857143,1.0,1
JMAN_2465336,2023-02-03,1259.76,1,1,1,0,0,0,0,17,6,1000 - 4999,1,0,0,0,0,1,0,0,1,1284.12,1259.76,1.0,0.0,1.0,0
JMAN_12472512,2023-02-10,5940.0,1,1,0,0,0,0,0,3,1,Oct-49,0,0,1,0,0,1,0,0,0,5940.0,5940.0,5.0,0.0,1.0,0
JMAN_2469170,2023-03-17,15354.12,1,1,1,100,0,0,0,17,5,Oct-49,1,0,0,0,1,0,0,0,0,16091.64,15354.12,5.0,0.4,1.0,0
JMAN_9037476,2023-02-03,3540.0,1,1,0,0,10,0,0,17,4,50 - 99,0,0,1,0,1,0,0,0,0,0.0,3540.0,10.0,0.0,1.0,1
JMAN_2464850,2023-03-10,2178.84,1,1,0,0,0,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,1933.56,2178.84,1.0,0.0,1.0,1
JMAN_2457464,2023-03-31,2700.0,1,0,0,0,0,0,0,15,5,01-Sep,1,0,0,0,0,1,0,0,0,2976.0,2700.0,9.0,0.0,1.0,0
JMAN_2447281,2023-02-03,2478.6,1,1,0,0,10,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,2916.0,2478.6,2.0,0.0,1.0,0
JMAN_2457464,2023-01-27,2700.0,1,0,0,0,0,0,0,15,5,01-Sep,1,0,0,0,0,1,0,0,0,2928.0,2700.0,9.0,0.0,1.0,0
JMAN_2450157,2023-01-13,5808.0,1,1,0,0,9,0,0,16,5,100 - 249,0,0,1,0,1,0,0,0,0,5808.0,5808.0,3.0,0.0,1.0,0
JMAN_9027650,2023-01-13,3768.0,1,0,0,0,5,0,0,15,5,100 - 249,0,1,0,0,1,0,0,0,0,0.0,3768.0,10.0,0.0,1.0,1
JMAN_9041676,2023-03-17,1968.0,1,0,0,0,11,0,0,17,6,Oct-49,0,0,1,0,0,1,0,0,0,0.0,1968.0,5.0,0.0,1.0,1
JMAN_9014565,2023-03-31,228.0,1,0,0,0,7,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,228.0,228.0,1.0,0.0,1.0,0
JMAN_9036481,2023-02-24,1500.0,1,0,0,0,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,0.0,1500.0,5.0,0.4,1.0,1
JMAN_9028070,2023-03-24,300.0,1,0,0,0,0,0,0,16,5,500 - 999,1,0,0,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_2476152,2023-03-31,2295.12,1,1,0,0,5,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,2405.4,2295.12,2.0,1.0,1.0,0
JMAN_18057083,2023-02-03,168.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,0,1,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9035528,2023-02-03,912.0,1,0,0,0,10,0,0,16,5,1000 - 4999,0,0,0,1,1,0,0,0,0,912.0,912.0,4.0,0.0,1.0,0
JMAN_2453581,2023-03-03,696.0,1,1,0,0,10,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,696.0,696.0,1.0,1.0,1.0,0
JMAN_2473799,2023-03-31,217.92,1,0,0,0,11,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,456.72,217.92,1.0,0.0,1.0,0
JMAN_2468805,2023-03-03,324.0,0,0,0,0,18,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,396.0,324.0,3.0,0.0,1.0,0
JMAN_2474070,2023-01-20,60.0,0,0,0,0,7,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_11201598,2023-03-24,948.0,1,1,0,0,8,1,0,5,1,Oct-49,0,0,1,0,0,1,0,0,0,948.0,948.0,1.0,0.0,1.0,0
JMAN_2379983,2023-02-17,720.0,1,1,0,0,0,0,0,17,4,Oct-49,1,0,0,0,0,1,0,0,0,720.0,720.0,3.0,0.0,0.666666667,0
JMAN_2457132,2023-02-03,42240.0,1,1,0,0,10,0,6,17,3,Oct-49,0,0,1,0,1,0,0,0,0,42240.0,42240.0,55.0,0.327272727,1.0,0
JMAN_18409956,2023-01-06,168.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_18149360,2023-01-20,696.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,696.0,696.0,2.0,0.0,0.0,0
JMAN_18149360,2023-01-13,696.0,1,1,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,696.0,696.0,2.0,0.0,0.0,0
JMAN_17630843,2023-03-24,228.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,276.0,228.0,1.0,0.0,0.0,0
JMAN_9079368,2023-03-31,5232.0,1,1,0,0,11,0,0,16,3,01-Sep,0,0,1,0,1,0,0,0,0,6672.0,5232.0,4.0,0.25,1.0,0
JMAN_10592358,2023-03-10,53400.0,1,1,0,100,10,0,0,8,1,Oct-49,0,0,1,0,1,0,0,0,0,57138.0,53400.0,50.0,0.0625,0.32,0
JMAN_9034089,2023-03-10,1068.0,1,1,0,0,8,0,0,17,2,100 - 249,0,0,1,0,1,0,0,0,0,1068.0,1068.0,1.0,0.0,1.0,0
JMAN_18354320,2023-01-20,168.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9747161,2023-03-24,5340.0,1,1,0,0,10,0,0,12,1,01-Sep,0,0,1,0,0,1,0,0,0,5340.0,5340.0,5.0,0.0,0.8,0
JMAN_9034647,2023-03-31,720.0,1,1,0,0,8,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,0.0,720.0,1.0,0.0,1.0,1
JMAN_9702646,2023-02-24,2904.0,1,1,0,0,9,1,0,12,2,01-Sep,0,0,1,0,0,1,0,0,0,3696.0,2904.0,2.0,0.0,1.0,0
JMAN_9001490,2023-03-03,2640.0,1,1,0,0,11,0,0,17,4,01-Sep,0,0,1,0,1,0,0,0,0,2940.0,2640.0,5.0,0.0,1.0,1
JMAN_10535735,2023-02-03,21000.0,1,1,1,0,10,0,1,8,1,50 - 99,0,0,0,1,1,0,0,0,0,22500.0,21000.0,15.0,0.545454546,0.733333333,0
JMAN_2454712,2023-02-03,300.0,1,0,0,0,10,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_2453288,2023-02-17,960.0,1,1,0,0,11,1,0,17,4,Oct-49,1,0,0,0,1,0,0,0,0,5340.0,960.0,1.0,1.0,1.0,0
JMAN_18410392,2023-01-27,228.0,1,0,0,0,0,0,0,17,1,Oct-49,0,1,0,0,0,1,0,0,0,168.0,228.0,1.0,0.0,0.0,1
JMAN_2319823,2023-02-10,259.8,0,0,0,0,8,0,0,17,4,Oct-49,1,0,0,0,1,0,0,0,0,264.84,259.8,4.0,0.25,1.0,0
JMAN_9129318,2023-01-06,142795.92,1,1,1,100,0,0,35,15,1,250 - 499,1,0,0,0,0,1,1,0,0,107373.96,142795.92,74.0,0.357142857,0.945945946,1
JMAN_2481898,2023-03-17,912.0,1,0,0,0,10,0,0,17,5,50 - 99,0,0,1,0,1,0,0,0,0,912.0,912.0,4.0,0.0,1.0,0
JMAN_9004606,2023-01-06,3360.0,1,1,0,0,3,0,0,16,1,5000+,0,1,0,0,0,1,0,1,0,3360.0,3360.0,8.0,0.0,0.875,0
JMAN_2475394,2023-02-24,3396.0,1,0,0,0,12,0,0,17,4,01-Sep,0,0,1,0,0,1,0,0,0,3732.0,3396.0,7.0,0.166666667,0.857142857,0
JMAN_15078349,2023-02-24,441.48,1,1,0,0,0,0,0,17,2,100 - 249,0,0,1,0,1,0,0,0,0,450.12,441.48,1.0,1.0,1.0,0
JMAN_2481325,2023-03-10,2940.0,1,1,0,100,10,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,3528.0,2940.0,5.0,0.0,1.0,0
JMAN_2396226,2023-02-24,116.88,0,0,0,0,9,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,145.68,116.88,1.0,0.0,1.0,0
JMAN_9021651,2023-03-10,168.0,1,0,0,0,8,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,168.0,168.0,1.0,1.0,1.0,0
JMAN_9022776,2023-03-24,1860.0,1,1,0,0,0,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,3001.32,1860.0,2.0,0.5,1.0,0
JMAN_9242624,2023-02-03,26676.48,1,1,1,0,0,0,0,15,4,250 - 499,1,0,0,0,0,1,1,0,0,0.0,26676.48,13.0,0.0,0.769230769,1
JMAN_2474033,2023-03-10,336.0,1,0,0,0,10,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,336.0,336.0,1.0,0.0,1.0,0
JMAN_9026440,2023-02-03,1480.56,1,1,0,100,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,1509.24,1480.56,3.0,0.0,1.0,0
JMAN_9056184,2023-02-10,1800.0,1,0,0,0,11,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,300.0,1800.0,6.0,0.166666667,1.0,1
JMAN_2482561,2023-02-10,64.92,0,0,0,0,8,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,66.24,64.92,1.0,0.0,1.0,0
JMAN_2456281,2023-02-17,1080.0,0,0,0,0,8,0,0,17,5,01-Sep,0,1,0,0,1,0,0,0,0,1080.0,1080.0,10.0,0.125,0.8,0
JMAN_11249333,2023-03-24,2376.0,1,1,0,100,0,0,0,6,1,50 - 99,0,0,0,1,1,0,0,0,0,0.0,2376.0,2.0,0.5,1.0,1
JMAN_9021732,2023-01-13,120.0,0,0,0,0,9,0,0,17,2,Oct-49,0,0,1,0,0,1,0,0,0,120.0,120.0,2.0,0.0,0.5,0
JMAN_9059722,2023-02-24,59400.0,1,1,1,100,12,0,1,17,1,100 - 249,0,0,0,1,1,0,0,0,0,59400.0,59400.0,33.0,0.3125,0.96969697,0
JMAN_2433825,2023-02-24,233.76,0,0,0,0,15,1,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,291.24,233.76,2.0,0.0,1.0,0
JMAN_18127929,2023-02-10,684.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,456.0,684.0,3.0,0.0,0.0,1
JMAN_18410388,2023-03-17,672.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,672.0,672.0,4.0,0.0,0.0,0
JMAN_2462717,2023-01-13,2952.0,1,1,1,100,6,0,0,16,7,1000 - 4999,0,0,1,0,0,1,0,1,0,2952.0,2952.0,2.0,0.0,1.0,0
JMAN_2453359,2023-02-10,3480.0,1,1,0,0,0,0,0,17,3,500 - 999,1,0,0,0,0,1,1,0,0,3480.0,3480.0,5.0,0.4,1.0,0
JMAN_10575478,2023-02-17,42792.0,1,1,1,0,9,1,0,8,5,500 - 999,0,0,1,0,0,1,1,0,0,47796.0,42792.0,24.0,0.083333333,1.0,0
JMAN_9258120,2023-03-17,1308.0,1,1,0,0,8,1,0,11,3,01-Sep,0,0,1,0,0,1,0,0,0,1668.0,1308.0,1.0,1.0,1.0,0
JMAN_2468303,2023-03-31,480.0,0,0,0,0,7,0,0,17,3,01-Sep,0,0,1,0,1,0,0,0,0,600.0,480.0,8.0,0.125,1.0,0
JMAN_9004478,2023-02-10,4182.0,1,1,0,0,10,0,0,17,4,50 - 99,0,1,0,0,1,0,0,0,0,4182.0,4182.0,5.0,0.2,1.0,0
JMAN_18390982,2023-01-06,336.0,1,0,0,0,0,0,0,16,1,Oct-49,0,0,0,1,0,1,0,0,0,336.0,336.0,2.0,0.0,0.0,0
JMAN_9023149,2023-01-13,936.0,1,1,0,0,6,0,0,16,6,Oct-49,0,0,1,0,0,1,0,0,0,936.0,936.0,1.0,0.0,1.0,0
JMAN_15982019,2023-02-24,3300.0,1,1,0,0,9,0,0,0,2,Oct-49,0,0,0,1,0,1,0,0,0,1800.0,3300.0,2.0,0.0,1.0,1
JMAN_2481177,2023-01-06,62042.4,1,1,1,100,5,0,1,16,6,Oct-49,1,0,0,0,1,0,0,0,0,62042.4,62042.4,40.0,0.102564103,0.975,0
JMAN_9001356,2023-02-17,38232.0,1,1,0,0,10,0,0,17,5,250 - 499,0,0,0,1,0,1,1,0,0,44712.0,38232.0,54.0,0.021276596,0.87037037,0
JMAN_2470297,2023-02-03,120.0,0,0,0,0,10,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,120.0,120.0,2.0,0.0,1.0,0
JMAN_11604060,2023-02-24,1152.6,1,0,0,0,15,1,0,5,1,01-Sep,1,0,0,0,0,1,0,0,0,1203.6,1152.6,2.0,0.0,0.5,0
JMAN_2390400,2023-02-10,1224.0,1,1,0,0,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,1224.0,1224.0,3.0,0.0,0.666666667,0
JMAN_2464269,2023-01-13,4560.48,1,1,0,0,9,0,0,16,5,01-Sep,1,0,0,0,0,1,0,0,0,0.0,4560.48,3.0,0.5,0.666666667,1
JMAN_9001380,2023-02-24,60.0,0,0,0,0,12,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_9021651,2023-02-03,168.0,1,0,0,0,10,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,168.0,168.0,1.0,1.0,1.0,0
JMAN_2449317,2023-03-10,720.0,1,1,0,0,5,0,0,17,4,01-Sep,0,1,0,0,1,0,0,0,0,720.0,720.0,3.0,0.0,1.0,0
JMAN_2472373,2023-03-10,4956.0,1,1,0,100,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,5796.0,4956.0,7.0,0.285714286,1.0,0
JMAN_2452751,2023-02-03,5472.0,1,0,0,0,10,0,0,17,5,1000 - 4999,0,0,0,1,0,1,0,1,0,5472.0,5472.0,24.0,0.095238095,0.875,0
JMAN_2457731,2023-03-31,127.44,0,0,0,0,5,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,130.44,127.44,2.0,0.0,1.0,0
JMAN_2450544,2023-02-24,912.0,1,0,0,0,12,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,912.0,912.0,4.0,0.75,1.0,0
JMAN_9021157,2023-03-31,13015.2,1,1,1,0,5,0,0,17,5,5000+,1,0,0,0,0,1,0,0,1,19486.44,13015.2,4.0,0.0,1.0,0
JMAN_2447191,2023-02-03,60.0,0,0,0,0,10,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_1286382,2023-02-10,68400.0,1,1,1,75,0,0,0,25,1,1000 - 4999,0,0,0,1,0,1,0,1,0,89352.0,68400.0,38.0,0.34375,0.842105263,0
JMAN_2478470,2023-02-10,1200.0,1,0,0,0,11,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,1200.0,1200.0,4.0,0.0,1.0,0
JMAN_9036591,2023-01-20,23156.04,1,1,1,0,4,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,1,23427.0,23156.04,12.0,0.0,0.416666667,0
JMAN_2331419,2023-02-03,23572.44,1,1,0,0,9,1,0,17,3,50 - 99,1,0,0,0,0,1,0,0,1,30781.08,23572.44,15.0,0.0,0.933333333,0
JMAN_2475429,2023-02-10,684.0,1,0,0,0,11,0,0,16,4,01-Sep,0,0,1,0,0,1,0,0,0,300.0,684.0,3.0,0.0,1.0,1
JMAN_2475334,2023-03-31,180.0,0,0,0,0,11,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,180.0,180.0,3.0,0.0,1.0,0
JMAN_2479512,2023-03-17,936.0,1,1,0,0,6,0,0,13,4,Oct-49,0,1,0,0,0,1,0,0,0,0.0,936.0,1.0,0.0,1.0,1
JMAN_9032708,2023-02-03,756.0,1,0,0,0,10,0,0,13,5,Oct-49,0,0,1,0,0,1,0,0,0,816.0,756.0,7.0,0.0,1.0,0
JMAN_2461834,2023-02-24,2304.0,1,1,0,0,12,0,0,17,4,250 - 499,0,0,1,0,0,1,1,0,0,2304.0,2304.0,3.0,0.0,1.0,0
JMAN_2445795,2023-03-31,240.0,0,0,0,0,7,0,0,17,3,100 - 249,0,0,1,0,1,0,0,0,0,240.0,240.0,4.0,0.5,1.0,0
JMAN_2469134,2023-03-31,39600.0,1,1,1,0,11,0,0,16,5,01-Sep,0,0,1,0,0,1,0,1,0,39600.0,39600.0,15.0,0.0,0.6,0
JMAN_2447281,2023-02-17,2478.6,1,1,0,0,11,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,2916.0,2478.6,3.0,0.333333333,1.0,0
JMAN_11633303,2023-01-13,15168.0,1,1,0,100,0,0,19,44,1,1000 - 4999,1,0,0,0,0,1,0,0,1,15168.0,15168.0,16.0,0.0,0.6875,0
JMAN_2445669,2023-03-03,5414.28,1,0,0,0,0,0,0,17,4,Oct-49,1,0,0,0,1,0,0,0,0,5957.64,5414.28,17.0,0.058823529,1.0,0
JMAN_18362858,2023-03-03,228.0,1,0,0,0,0,0,0,17,1,01-Sep,0,1,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_2375196,2023-01-27,871.44,1,0,0,0,0,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,909.72,871.44,4.0,0.0,0.75,0
JMAN_9892189,2023-03-24,228.0,1,0,0,0,11,0,0,11,2,01-Sep,0,0,0,1,0,1,0,0,0,0.0,228.0,1.0,0.0,1.0,1
JMAN_9031450,2023-02-03,1140.0,1,0,0,0,9,0,0,17,1,250 - 499,0,1,0,0,0,1,1,0,0,1380.0,1140.0,5.0,0.0,1.0,0
